date,open,high,low,close,volume,top_fractal,bottom_fractal,fractal_price,pen_type,pen_start,pen_end,pen_id,pen_length_kline,pen_price_change,pen_price_ratio,segment_type,segment_start,segment_end,segment_id,segment_length_pen,segment_price_change,segment_price_ratio,central_bank,central_bank_id,central_bank_type,central_bank_high,central_bank_low,central_bank_mid,central_bank_length,central_bank_overlap_ratio,ema12,ema26,macd,macd_signal,macd_hist,tr1,tr2,tr3,tr,atr,divergence,divergence_indicator,divergence_strength,divergence_count,signal,signal_strength,signal_source,signal_level,signal_conditions,fractal_strength,divergence_strength_score,structure_match_score,stop_loss_price,stop_loss_type
2025-09-22,1.193,1.202,1.185,1.201,482930470,False,False,1.17,down,False,False,8,8,-0.04100000000000015,0.03385631709331143,,False,False,-1,0,0.0,0.0,True,0,expand,1.211,1.181,1.1960000000000002,45,0.32608695652173914,1.1995031161048182,1.2095007962036761,-0.00999768009885793,-0.006767211511686216,-0.0032304685871717143,0.016999999999999904,0.006999999999999895,0.010000000000000009,0.016999999999999904,0.029642857142857144,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-09-23,1.205,1.21,1.17,1.192,632524729,False,True,1.17,down,False,True,8,8,-0.04100000000000015,0.03385631709331143,,False,False,-1,0,0.0,0.0,True,0,expand,1.211,1.181,1.1960000000000002,45,0.32608695652173914,1.1983487905502308,1.2082044409293298,-0.009855650379098968,-0.007384899285168767,-0.0024707510939302006,0.040000000000000036,0.008999999999999897,0.03100000000000014,0.040000000000000036,0.026500000000000017,bull,macd,1.0,6,buy,0.6,"fractal,divergence,central_bank",一买,['MACD底背驰'],0.6,1.0,0.0,1.175095,central_bank
2025-09-24,1.183,1.205,1.178,1.203,523817369,False,False,1.214,down,False,False,-1,0,0.0,0.0,,False,False,-1,0,0.0,0.0,True,0,expand,1.211,1.181,1.1960000000000002,45,0.32608695652173914,1.1990643612348106,1.2078189267864166,-0.00875456555160592,-0.007658832538456199,-0.0010957330131497207,0.027000000000000135,0.013000000000000123,0.014000000000000012,0.027000000000000135,0.024571428571428595,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-09-25,1.201,1.206,1.192,1.2,537905781,False,False,1.214,down,False,False,-1,0,0.0,0.0,,False,False,-1,0,0.0,0.0,True,0,expand,1.211,1.181,1.1960000000000002,45,0.32608695652173914,1.1992083056602243,1.2072397470244598,-0.008031441364235503,-0.00773335430361206,-0.00029808706062344273,0.014000000000000012,0.0029999999999998916,0.01100000000000012,0.014000000000000012,0.023500000000000028,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-09-26,1.195,1.214,1.189,1.196,699088513,True,False,1.214,down,True,False,9,6,-0.014999999999999902,0.012355848434925785,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.1987147201740358,1.2064071731707962,-0.007692452996760357,-0.00772517404224172,3.272104548136291e-05,0.02499999999999991,0.014000000000000012,0.010999999999999899,0.02499999999999991,0.023714285714285736,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-09-29,1.193,1.207,1.181,1.2,642998371,False,True,1.181,down,False,False,9,6,-0.014999999999999902,0.012355848434925785,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.1989124555318764,1.205932567750737,-0.007020112218860675,-0.007584161677565511,0.0005640494587048368,0.026000000000000023,0.01100000000000012,0.014999999999999902,0.026000000000000023,0.023642857142857156,bull,macd,1.0,7,buy,0.64,"fractal,divergence,central_bank",一买,['MACD底背驰'],0.8,1.0,0.0,1.175095,central_bank
2025-09-30,1.203,1.236,1.202,1.234,850540532,False,False,1.199,down,False,False,9,6,-0.014999999999999902,0.012355848434925785,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.204310539296203,1.2080116368062381,-0.0037010975100351118,-0.006807548844059432,0.00310645133402432,0.03400000000000003,0.03600000000000003,0.0020000000000000018,0.03600000000000003,0.0247857142857143,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-09,1.234,1.25,1.224,1.248,1001009840,False,False,1.199,down,False,False,9,6,-0.014999999999999902,0.012355848434925785,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2110319947890948,1.2109737377835539,5.825700554096258e-05,-0.0054343876741393534,0.005492644679680316,0.026000000000000023,0.016000000000000014,0.010000000000000009,0.026000000000000023,0.024285714285714292,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-10,1.246,1.25,1.23,1.233,587458759,False,False,1.199,down,False,False,9,6,-0.014999999999999902,0.012355848434925785,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.214411687898465,1.2126053127625498,0.0018063751359151947,-0.003986235112128444,0.005792610248043639,0.020000000000000018,0.0020000000000000018,0.018000000000000016,0.020000000000000018,0.02471428571428572,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-13,1.201,1.25,1.199,1.249,676825126,False,True,1.199,down,False,True,9,6,-0.014999999999999902,0.012355848434925785,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2197329666833165,1.2153012155208793,0.004431751162437214,-0.0023026378572153124,0.0067343890196525265,0.050999999999999934,0.016999999999999904,0.03400000000000003,0.050999999999999934,0.027428571428571438,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-14,1.252,1.264,1.226,1.233,862241504,True,False,1.264,up,False,False,-1,0,0.0,0.0,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.221774048732037,1.2166122365934067,0.005161812138630317,-0.0008097478580461864,0.005971559996676504,0.038000000000000034,0.014999999999999902,0.02300000000000013,0.038000000000000034,0.028642857142857144,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-15,1.232,1.232,1.206,1.23,646985924,False,True,1.206,up,False,False,-1,0,0.0,0.0,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2230395796963391,1.2176039227716728,0.005435656924666299,0.0004393330984963107,0.004996323826169988,0.026000000000000023,0.001000000000000112,0.027000000000000135,0.027000000000000135,0.02950000000000002,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-16,1.23,1.236,1.214,1.218,439463217,True,False,1.236,up,False,False,-1,0,0.0,0.0,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2222642597430562,1.217633261825623,0.004630997917433266,0.0012776660622837019,0.003353331855149564,0.02200000000000002,0.006000000000000005,0.016000000000000014,0.02200000000000002,0.028285714285714296,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-17,1.214,1.222,1.173,1.177,711413941,False,False,1.172,up,False,False,-1,0,0.0,0.0,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2153005274748938,1.2146233905792805,0.0006771368956133283,0.001157560228949627,-0.00048042333333629867,0.04899999999999993,0.0040000000000000036,0.04499999999999993,0.04899999999999993,0.029857142857142867,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-20,1.184,1.195,1.172,1.18,361064919,False,True,1.172,up,False,False,-1,0,0.0,0.0,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.209869677094141,1.2120586949808152,-0.0021890178866741383,0.000488244605824874,-0.002677262492499012,0.02300000000000013,0.018000000000000016,0.0050000000000001155,0.02300000000000013,0.03028571428571431,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-21,1.182,1.197,1.181,1.196,346154096,True,False,1.197,up,False,False,-1,0,0.0,0.0,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2077358806181193,1.2108691620192733,-0.0031332814011539867,-0.00023606059557089822,-0.0028972208055830883,0.016000000000000014,0.017000000000000126,0.001000000000000112,0.017000000000000126,0.028642857142857175,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-22,1.193,1.193,1.18,1.182,310632104,False,False,1.158,up,False,False,-1,0,0.0,0.0,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2037765143691779,1.2087307055734013,-0.004954191204223468,-0.0011796867173014124,-0.0037745044869220558,0.013000000000000123,0.0029999999999998916,0.016000000000000014,0.016000000000000014,0.027857142857142882,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-23,1.178,1.179,1.158,1.178,413288354,False,True,1.158,up,True,False,10,5,0.08800000000000008,0.07599309153713306,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.1998108967739198,1.2064543570124084,-0.006643460238488608,-0.0022724414215388516,-0.004371018816949756,0.02100000000000013,0.0029999999999998916,0.02400000000000002,0.02400000000000002,0.0285714285714286,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-24,1.185,1.21,1.185,1.208,642242288,False,False,1.246,up,False,False,10,5,0.08800000000000008,0.07599309153713306,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2010707588087013,1.2065688490855635,-0.005498090276862211,-0.0029175711926035233,-0.0025805190842586876,0.02499999999999991,0.03200000000000003,0.007000000000000117,0.03200000000000003,0.029071428571428606,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-27,1.212,1.223,1.212,1.222,561287492,False,False,1.246,up,False,False,10,5,0.08800000000000008,0.07599309153713306,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.204290642068901,1.2077118973014476,-0.0034212552325465495,-0.0030183080005921287,-0.0004029472319544208,0.01100000000000012,0.015000000000000124,0.0040000000000000036,0.015000000000000124,0.028285714285714327,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-28,1.223,1.242,1.215,1.236,810091973,False,False,1.246,up,False,False,10,5,0.08800000000000008,0.07599309153713306,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2091690048275316,1.2098073123161552,-0.0006383074886235907,-0.002542307898198421,0.0019040004095748305,0.026999999999999913,0.020000000000000018,0.006999999999999895,0.026999999999999913,0.027642857142857174,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-29,1.236,1.246,1.23,1.243,650750676,True,False,1.246,down,True,True,11,6,-0.06600000000000006,0.052969502407704705,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2143737733156037,1.2122660299223658,0.0021077433932379375,-0.0016122976399111494,0.003720041033149087,0.016000000000000014,0.010000000000000009,0.006000000000000005,0.016000000000000014,0.02692857142857146,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-30,1.235,1.237,1.218,1.219,569958176,False,False,1.18,down,False,False,11,6,-0.06600000000000006,0.052969502407704705,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2150855004978187,1.2127648425207092,0.0023206579771095637,-0.0008257065165070069,0.003146364493616571,0.019000000000000128,0.006000000000000005,0.025000000000000133,0.025000000000000133,0.027285714285714326,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-10-31,1.217,1.221,1.202,1.204,461468549,False,False,1.18,down,False,False,11,6,-0.06600000000000006,0.052969502407704705,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2133800388827698,1.2121155949265827,0.001264443956187078,-0.00040767642196819004,0.001672120378155268,0.019000000000000128,0.0020000000000000018,0.017000000000000126,0.019000000000000128,0.025000000000000053,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-03,1.204,1.212,1.188,1.212,377261324,False,False,1.18,down,False,False,11,6,-0.06600000000000006,0.052969502407704705,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2131677252084976,1.2121070323394285,0.0010606928690690687,-0.00011400256376073833,0.001174695432829807,0.02400000000000002,0.008000000000000007,0.016000000000000014,0.02400000000000002,0.024000000000000053,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-04,1.209,1.21,1.188,1.195,370748023,False,False,1.18,down,False,False,11,6,-0.06600000000000006,0.052969502407704705,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2103726905610364,1.21083984475873,-0.0004671541976937199,-0.00018463289054733466,-0.00028252130714638524,0.02200000000000002,0.0020000000000000018,0.02400000000000002,0.02400000000000002,0.02378571428571433,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-05,1.182,1.196,1.18,1.193,236724816,False,True,1.18,down,False,True,11,6,-0.06600000000000006,0.052969502407704705,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2076999689362615,1.209518374776602,-0.0018184058403405423,-0.0005113874805059762,-0.001307018359834566,0.016000000000000014,0.0009999999999998899,0.015000000000000124,0.016000000000000014,0.023357142857142903,bull,macd,1.0,8,buy,0.6,"fractal,divergence,central_bank",一买,['MACD底背驰'],0.5,1.0,0.0,1.175095,central_bank
2025-11-06,1.193,1.207,1.191,1.203,275960100,True,False,1.207,down,True,False,12,5,-0.052000000000000046,0.043082021541010804,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2069768967922214,1.2090355322005575,-0.0020586354083360625,-0.0008208370660719935,-0.001237798342264069,0.016000000000000014,0.014000000000000012,0.0020000000000000018,0.016000000000000014,0.02100000000000005,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-07,1.199,1.203,1.188,1.195,261256400,False,False,1.155,down,False,False,12,5,-0.052000000000000046,0.043082021541010804,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.2051342972857257,1.2079958631486643,-0.002861565862938509,-0.0012289828254452967,-0.001632583037493212,0.015000000000000124,0.0,0.015000000000000124,0.015000000000000124,0.02042857142857148,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-10,1.196,1.202,1.182,1.193,278755400,False,False,1.155,down,False,False,12,5,-0.052000000000000046,0.043082021541010804,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.203267482318691,1.2068850584709856,-0.0036175761522945216,-0.0017067014908151417,-0.0019108746614793799,0.020000000000000018,0.006999999999999895,0.013000000000000123,0.020000000000000018,0.020642857142857185,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-11,1.194,1.198,1.18,1.181,314102000,False,False,1.155,down,False,False,12,5,-0.052000000000000046,0.043082021541010804,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.1998417158081232,1.204967646732394,-0.005125930924270827,-0.002390547377506279,-0.0027353835467645482,0.018000000000000016,0.004999999999999893,0.013000000000000123,0.018000000000000016,0.020785714285714327,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-12,1.178,1.179,1.155,1.17,755327817,False,True,1.155,down,False,True,12,5,-0.052000000000000046,0.043082021541010804,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.1952506826068734,1.2023774506781426,-0.007126768071269218,-0.003337791516258867,-0.0037889765550103514,0.02400000000000002,0.0020000000000000018,0.026000000000000023,0.026000000000000023,0.02092857142857147,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-13,1.168,1.183,1.166,1.179,417948874,False,False,1.202,down,False,False,-1,0,0.0,0.0,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.1927505775904315,1.2006457876649468,-0.007895210074515324,-0.004249275227910159,-0.0036459348466051653,0.017000000000000126,0.013000000000000123,0.0040000000000000036,0.017000000000000126,0.019857142857142907,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-14,1.176,1.187,1.171,1.174,305000677,False,False,1.202,down,False,False,-1,0,0.0,0.0,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.1898658733457497,1.1986720256156915,-0.008806152269941858,-0.005160650636316499,-0.0036455016336253594,0.016000000000000014,0.008000000000000007,0.008000000000000007,0.016000000000000014,0.01992857142857147,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-17,1.199,1.202,1.183,1.188,788462677,True,False,1.202,down,True,False,13,5,-0.06600000000000006,0.054908485856905206,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.1895788159079421,1.1978815051997145,-0.008302689291772358,-0.005789058367407671,-0.0025136309243646874,0.018999999999999906,0.028000000000000025,0.009000000000000119,0.028000000000000025,0.02000000000000005,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-18,1.186,1.186,1.167,1.172,432247700,False,False,1.136,down,False,False,13,5,-0.06600000000000006,0.054908485856905206,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.1868743826913355,1.1959643566664024,-0.009089973975066945,-0.006449241488939526,-0.0026407324861274194,0.018999999999999906,0.0020000000000000018,0.020999999999999908,0.020999999999999908,0.0203571428571429,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-19,1.171,1.184,1.166,1.178,469832453,False,False,1.136,down,False,False,13,5,-0.06600000000000006,0.054908485856905206,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.1855090930465146,1.1946336635800021,-0.009124570533487475,-0.0069843072978491155,-0.0021402632356383594,0.018000000000000016,0.01200000000000001,0.006000000000000005,0.018000000000000016,0.01985714285714289,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-20,1.175,1.177,1.165,1.165,331769700,False,False,1.136,down,False,False,13,5,-0.06600000000000006,0.054908485856905206,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.1823538479624356,1.1924385773888908,-0.010084729426455219,-0.007604391723570338,-0.0024803377028848814,0.01200000000000001,0.0009999999999998899,0.0129999999999999,0.0129999999999999,0.019428571428571444,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-21,1.155,1.164,1.136,1.142,579138996,False,True,1.136,down,False,True,13,5,-0.06600000000000006,0.054908485856905206,,False,False,-1,0,0.0,0.0,True,1,expand,1.242,1.181,1.2115,35,0.6630434782608684,1.1761455636605223,1.1887023864711952,-0.01255682281067294,-0.008594877940990859,-0.003961944869682082,0.028000000000000025,0.001000000000000112,0.029000000000000137,0.029000000000000137,0.019785714285714313,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-24,1.145,1.19,1.145,1.188,996184508,False,False,1.136,down,False,False,-1,0,0.0,0.0,,False,False,-1,0,0.0,0.0,False,-1,expand,1.242,1.181,1.2115,0,0.0,1.177969323097365,1.1886503578436993,-0.010681034746334417,-0.00901210930205957,-0.001668925444274846,0.04499999999999993,0.04800000000000004,0.0030000000000001137,0.04800000000000004,0.021500000000000026,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
2025-11-25,1.187,1.191,1.173,1.182,616427000,False,False,1.136,down,False,False,-1,0,0.0,0.0,,False,False,-1,0,0.0,0.0,False,-1,expand,1.242,1.181,1.2115,0,0.0,1.1785894272362318,1.1881577387441662,-0.009568311507934357,-0.009123349743234529,-0.0004449617646998284,0.018000000000000016,0.0030000000000001137,0.014999999999999902,0.018000000000000016,0.02164285714285717,,,0.0,0,hold,0.0,,未定义级别,,0.0,0.0,0.0,,
